hotel_id,city,aspect,period,prev_period,delta_q,mentions,prev_mentions,period_pos,n_periods_hotel_aspect
c613400b3bacc7dc,Barcelona,cleanliness,2016Q4,2016Q3,-0.10232558139534897,30,33,5,9
c613400b3bacc7dc,Barcelona,cleanliness,2017Q1,2016Q4,0.2666666666666666,20,30,6,9
c613400b3bacc7dc,Barcelona,cleanliness,2017Q2,2017Q1,-0.4396396396396396,27,20,7,9
c613400b3bacc7dc,Barcelona,cleanliness,2017Q3,2017Q2,-0.18492176386913228,9,27,8,9
c613400b3bacc7dc,Barcelona,location,2015Q4,2015Q3,0.039113428943937434,49,29,1,9
c613400b3bacc7dc,Barcelona,location,2016Q1,2015Q4,0.22071563088512236,35,49,2,9
c613400b3bacc7dc,Barcelona,location,2016Q2,2016Q1,-0.4626262626262625,34,35,3,9
c613400b3bacc7dc,Barcelona,location,2016Q3,2016Q2,0.5515151515151515,65,34,4,9
c613400b3bacc7dc,Barcelona,location,2016Q4,2016Q3,-0.4242424242424243,45,65,5,9
c613400b3bacc7dc,Barcelona,location,2017Q1,2016Q4,0.05261121856866535,37,45,6,9
c613400b3bacc7dc,Barcelona,location,2017Q2,2017Q1,0.010846891948268711,41,37,7,9
c613400b3bacc7dc,Barcelona,location,2017Q3,2017Q2,-0.0682011935208866,13,41,8,9
c613400b3bacc7dc,Barcelona,noise,2015Q4,2015Q3,-0.03571428571428581,6,4,1,9
c613400b3bacc7dc,Barcelona,noise,2016Q1,2015Q4,-0.19117647058823528,7,6,2,9
c613400b3bacc7dc,Barcelona,noise,2016Q2,2016Q1,0.05228758169934644,8,7,3,9
c613400b3bacc7dc,Barcelona,noise,2016Q3,2016Q2,-0.03418803418803429,3,8,4,9
c613400b3bacc7dc,Barcelona,noise,2016Q4,2016Q3,-0.12040133779264206,13,3,5,9
c613400b3bacc7dc,Barcelona,noise,2017Q1,2016Q4,0.04347826086956519,4,13,6,9
c613400b3bacc7dc,Barcelona,noise,2017Q2,2017Q1,0.19999999999999996,5,4,7,9
c613400b3bacc7dc,Barcelona,noise,2017Q3,2017Q2,-0.19999999999999996,2,5,8,9
c613400b3bacc7dc,Barcelona,room,2015Q4,2015Q3,0.1186174391201884,57,28,1,9
c613400b3bacc7dc,Barcelona,room,2016Q1,2015Q4,-0.16138059701492535,54,57,2,9
c613400b3bacc7dc,Barcelona,room,2016Q2,2016Q1,-0.0475746268656716,57,54,3,9
c613400b3bacc7dc,Barcelona,room,2016Q3,2016Q2,0.006813757300454304,82,57,4,9
c613400b3bacc7dc,Barcelona,room,2016Q4,2016Q3,0.017221908526256158,67,82,5,9
c613400b3bacc7dc,Barcelona,room,2017Q1,2016Q4,0.20694060038322348,51,67,6,9
c613400b3bacc7dc,Barcelona,room,2017Q2,2017Q1,-0.09438648782911074,56,51,7,9
c613400b3bacc7dc,Barcelona,room,2017Q3,2017Q2,0.030303030303030276,12,56,8,9
c613400b3bacc7dc,Barcelona,service,2015Q4,2015Q3,0.4546341463414634,31,15,1,9
c613400b3bacc7dc,Barcelona,service,2016Q1,2015Q4,-0.14190687361419063,23,31,2,9
c613400b3bacc7dc,Barcelona,service,2016Q2,2016Q1,-0.13547237076648844,41,23,3,9
c613400b3bacc7dc,Barcelona,service,2016Q3,2016Q2,-0.17173766058147388,48,41,4,9
c613400b3bacc7dc,Barcelona,service,2016Q4,2016Q3,0.13252197430696422,41,48,5,9
c613400b3bacc7dc,Barcelona,service,2017Q1,2016Q4,0.13725490196078427,24,41,6,9
c613400b3bacc7dc,Barcelona,service,2017Q2,2017Q1,-0.25657071339173976,37,24,7,9
c613400b3bacc7dc,Barcelona,service,2017Q3,2017Q2,0.021276595744680882,10,37,8,9
c613400b3bacc7dc,Barcelona,value,2015Q4,2015Q3,0.2578947368421054,10,9,1,9
c613400b3bacc7dc,Barcelona,value,2016Q1,2015Q4,-0.10000000000000009,10,10,2,9
c613400b3bacc7dc,Barcelona,value,2016Q2,2016Q1,-0.04347826086956519,13,10,3,9
c613400b3bacc7dc,Barcelona,value,2016Q3,2016Q2,-0.1440217391304348,22,13,4,9
c613400b3bacc7dc,Barcelona,value,2016Q4,2016Q3,0.044642857142857095,18,22,5,9
c613400b3bacc7dc,Barcelona,value,2017Q1,2016Q4,0.07619047619047625,20,18,6,9
c613400b3bacc7dc,Barcelona,value,2017Q2,2017Q1,-0.33333333333333337,20,20,7,9
c613400b3bacc7dc,Barcelona,value,2017Q3,2017Q2,0.275,6,20,8,9
c679dae1e5d2e62a,Vienna,breakfast,2015Q4,2015Q3,0.09090909090909094,0,1,1,8
c679dae1e5d2e62a,Vienna,breakfast,2016Q1,2015Q4,-0.16666666666666663,2,0,2,8
c679dae1e5d2e62a,Vienna,breakfast,2016Q2,2016Q1,0.39743589743589747,3,2,3,8
c679dae1e5d2e62a,Vienna,breakfast,2016Q3,2016Q2,-0.13986013986014,1,3,4,8
c679dae1e5d2e62a,Vienna,breakfast,2016Q4,2016Q3,-0.09090909090909083,0,1,5,8
c679dae1e5d2e62a,Vienna,breakfast,2017Q3,2017Q2,-0.16666666666666674,0,2,8,8
c679dae1e5d2e62a,Vienna,cleanliness,2015Q4,2015Q3,-0.3208556149732622,1,7,1,8
c679dae1e5d2e62a,Vienna,cleanliness,2016Q1,2015Q4,-0.18181818181818177,1,1,2,8
c679dae1e5d2e62a,Vienna,cleanliness,2016Q2,2016Q1,0.09090909090909094,6,1,3,8
c679dae1e5d2e62a,Vienna,cleanliness,2016Q3,2016Q2,0.0,2,6,4,8
c679dae1e5d2e62a,Vienna,cleanliness,2016Q4,2016Q3,0.23076923076923084,3,2,5,8
c679dae1e5d2e62a,Vienna,cleanliness,2017Q3,2017Q2,0.09090909090909083,1,4,8,8
c679dae1e5d2e62a,Vienna,location,2015Q4,2015Q3,-0.20879120879120894,3,4,1,8
c679dae1e5d2e62a,Vienna,location,2016Q1,2015Q4,0.013986013986013957,1,3,2,8
c679dae1e5d2e62a,Vienna,location,2016Q2,2016Q1,0.20320855614973277,7,1,3,8
c679dae1e5d2e62a,Vienna,location,2016Q3,2016Q2,-0.12745098039215685,2,7,4,8
c679dae1e5d2e62a,Vienna,location,2016Q4,2016Q3,-0.04166666666666674,6,2,5,8
c679dae1e5d2e62a,Vienna,location,2017Q3,2017Q2,-0.11904761904761907,2,4,8,8
c679dae1e5d2e62a,Vienna,noise,2015Q4,2015Q3,-0.09090909090909094,1,2,1,8
c679dae1e5d2e62a,Vienna,noise,2016Q1,2015Q4,0.18181818181818177,1,1,2,8
c679dae1e5d2e62a,Vienna,noise,2016Q2,2016Q1,-0.18181818181818177,1,1,3,8
c679dae1e5d2e62a,Vienna,noise,2016Q3,2016Q2,0.0,1,1,4,8
c679dae1e5d2e62a,Vienna,noise,2016Q4,2016Q3,-0.19480519480519476,4,1,5,8
c679dae1e5d2e62a,Vienna,noise,2017Q3,2017Q2,0.32167832167832155,1,3,8,8
c679dae1e5d2e62a,Vienna,room,2015Q4,2015Q3,-0.08097165991902844,3,9,1,8
c679dae1e5d2e62a,Vienna,room,2016Q1,2015Q4,0.0,3,3,2,8
c679dae1e5d2e62a,Vienna,room,2016Q2,2016Q1,-0.02429149797570851,9,3,3,8
c679dae1e5d2e62a,Vienna,room,2016Q3,2016Q2,-0.11929824561403501,5,9,4,8
c679dae1e5d2e62a,Vienna,room,2016Q4,2016Q3,0.0,5,5,5,8
c679dae1e5d2e62a,Vienna,room,2017Q3,2017Q2,0.0,2,8,8,8
c679dae1e5d2e62a,Vienna,service,2015Q4,2015Q3,0.07692307692307687,3,6,1,8
c679dae1e5d2e62a,Vienna,service,2016Q1,2015Q4,0.013986013986013957,1,3,2,8
c679dae1e5d2e62a,Vienna,service,2016Q2,2016Q1,-0.15757575757575748,5,1,3,8
c679dae1e5d2e62a,Vienna,service,2016Q3,2016Q2,0.15757575757575748,1,5,4,8
c679dae1e5d2e62a,Vienna,service,2016Q4,2016Q3,-0.1678321678321677,3,1,5,8
c679dae1e5d2e62a,Vienna,service,2017Q3,2017Q2,-0.16666666666666674,2,2,8,8
c679dae1e5d2e62a,Vienna,value,2015Q4,2015Q3,-0.07692307692307687,0,3,1,8
c679dae1e5d2e62a,Vienna,value,2016Q1,2015Q4,0.0,0,0,2,8
c679dae1e5d2e62a,Vienna,value,2016Q2,2016Q1,0.23076923076923084,3,0,3,8
c679dae1e5d2e62a,Vienna,value,2016Q3,2016Q2,-0.23076923076923084,0,3,4,8
c679dae1e5d2e62a,Vienna,value,2016Q4,2016Q3,0.0,4,0,5,8
c679dae1e5d2e62a,Vienna,value,2017Q3,2017Q2,0.0,0,0,8,8
c696fbb342cdb58b,Barcelona,breakfast,2015Q4,2015Q3,0.14743589743589758,3,14,1,9
c696fbb342cdb58b,Barcelona,breakfast,2016Q1,2015Q4,-0.37362637362637374,4,3,2,9
c696fbb342cdb58b,Barcelona,breakfast,2016Q2,2016Q1,0.30952380952380965,2,4,3,9
c696fbb342cdb58b,Barcelona,breakfast,2016Q3,2016Q2,-0.06140350877192979,28,2,4,9
c696fbb342cdb58b,Barcelona,breakfast,2016Q4,2016Q3,0.1255060728744939,3,28,5,9
c696fbb342cdb58b,Barcelona,breakfast,2017Q1,2016Q4,-0.23076923076923084,2,3,6,9
c696fbb342cdb58b,Barcelona,breakfast,2017Q2,2017Q1,0.19999999999999996,10,2,7,9
c696fbb342cdb58b,Barcelona,breakfast,2017Q3,2017Q2,-0.05714285714285716,4,10,8,9
c696fbb342cdb58b,Barcelona,cleanliness,2015Q4,2015Q3,-0.2020202020202021,1,17,1,9
c696fbb342cdb58b,Barcelona,cleanliness,2016Q1,2015Q4,0.1575757575757576,5,1,2,9
c696fbb342cdb58b,Barcelona,cleanliness,2016Q2,2016Q1,-0.14358974358974352,3,5,3,9
c696fbb342cdb58b,Barcelona,cleanliness,2016Q3,2016Q2,0.14835164835164827,18,3,4,9
c696fbb342cdb58b,Barcelona,cleanliness,2016Q4,2016Q3,0.09523809523809534,2,18,5,9
c696fbb342cdb58b,Barcelona,cleanliness,2017Q1,2016Q4,-0.023809523809523947,4,2,6,9
c696fbb342cdb58b,Barcelona,cleanliness,2017Q2,2017Q1,-0.07619047619047614,5,4,7,9
c696fbb342cdb58b,Barcelona,cleanliness,2017Q3,2017Q2,0.01025641025641022,3,5,8,9
c696fbb342cdb58b,Barcelona,location,2015Q4,2015Q3,0.03508771929824572,9,35,1,9
c696fbb342cdb58b,Barcelona,location,2016Q1,2015Q4,-0.16842105263157903,5,9,2,9
c696fbb342cdb58b,Barcelona,location,2016Q2,2016Q1,0.09411764705882364,7,5,3,9
c696fbb342cdb58b,Barcelona,location,2016Q3,2016Q2,0.0987394957983192,46,7,4,9
c696fbb342cdb58b,Barcelona,location,2016Q4,2016Q3,-0.017857142857142794,6,46,5,9
c696fbb342cdb58b,Barcelona,location,2017Q1,2016Q4,-0.30833333333333335,5,6,6,9
c696fbb342cdb58b,Barcelona,location,2017Q2,2017Q1,0.21333333333333337,15,5,7,9
c696fbb342cdb58b,Barcelona,location,2017Q3,2017Q2,0.05333333333333323,11,15,8,9
c696fbb342cdb58b,Barcelona,noise,2015Q4,2015Q3,0.23076923076923073,0,3,1,9
c696fbb342cdb58b,Barcelona,noise,2016Q1,2015Q4,-0.09090909090909094,1,0,2,9
c696fbb342cdb58b,Barcelona,noise,2016Q2,2016Q1,-0.07575757575757569,2,1,3,9
c696fbb342cdb58b,Barcelona,noise,2016Q3,2016Q2,-0.033333333333333326,5,2,4,9
c696fbb342cdb58b,Barcelona,noise,2016Q4,2016Q3,0.10909090909090902,1,5,5,9
c696fbb342cdb58b,Barcelona,noise,2017Q1,2016Q4,0.0,1,1,6,9
c696fbb342cdb58b,Barcelona,noise,2017Q2,2017Q1,0.013986013986014068,3,1,7,9
c696fbb342cdb58b,Barcelona,noise,2017Q3,2017Q2,0.07692307692307687,2,3,8,9
c696fbb342cdb58b,Barcelona,room,2015Q4,2015Q3,0.04166666666666663,14,54,1,9
c696fbb342cdb58b,Barcelona,room,2016Q1,2015Q4,0.030701754385964897,9,14,2,9
c696fbb342cdb58b,Barcelona,room,2016Q2,2016Q1,-0.05847953216374269,8,9,3,9
c696fbb342cdb58b,Barcelona,room,2016Q3,2016Q2,-0.019323671497584516,59,8,4,9
c696fbb342cdb58b,Barcelona,room,2016Q4,2016Q3,-0.06956521739130428,10,59,5,9
c696fbb342cdb58b,Barcelona,room,2017Q1,2016Q4,0.14117647058823524,7,10,6,9
c696fbb342cdb58b,Barcelona,room,2017Q2,2017Q1,0.030252100840336138,25,7,7,9
c696fbb342cdb58b,Barcelona,room,2017Q3,2017Q2,-0.20219780219780215,16,25,8,9
c696fbb342cdb58b,Barcelona,service,2015Q4,2015Q3,0.28787878787878785,11,34,1,9
c696fbb342cdb58b,Barcelona,service,2016Q1,2015Q4,-0.38596491228070173,9,11,2,9
c696fbb342cdb58b,Barcelona,service,2016Q2,2016Q1,0.2748538011695908,8,9,3,9
c696fbb342cdb58b,Barcelona,service,2016Q3,2016Q2,0.008547008547008517,29,8,4,9
c696fbb342cdb58b,Barcelona,service,2016Q4,2016Q3,-0.23076923076923084,4,29,5,9
c696fbb342cdb58b,Barcelona,service,2017Q1,2016Q4,0.1428571428571428,4,4,6,9
c696fbb342cdb58b,Barcelona,service,2017Q2,2017Q1,0.16483516483516492,16,4,7,9
c696fbb342cdb58b,Barcelona,service,2017Q3,2017Q2,-0.034965034965035,12,16,8,9
c696fbb342cdb58b,Barcelona,value,2015Q4,2015Q3,0.1428571428571429,2,4,1,9
c696fbb342cdb58b,Barcelona,value,2016Q1,2015Q4,0.0,0,2,2,9
c696fbb342cdb58b,Barcelona,value,2016Q2,2016Q1,-0.09090909090909094,1,0,3,9
c696fbb342cdb58b,Barcelona,value,2016Q3,2016Q2,-0.2194357366771159,19,1,4,9
c696fbb342cdb58b,Barcelona,value,2016Q4,2016Q3,0.14367816091954022,2,19,5,9
c696fbb342cdb58b,Barcelona,value,2017Q1,2016Q4,0.0,2,2,6,9
c696fbb342cdb58b,Barcelona,value,2017Q2,2017Q1,0.023809523809523725,4,2,7,9
c696fbb342cdb58b,Barcelona,value,2017Q3,2017Q2,0.0,4,4,8,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2015Q4,2015Q3,-0.09022556390977443,9,4,1,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2016Q1,2015Q4,0.0,9,9,2,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2016Q2,2016Q1,0.09022556390977443,11,9,3,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2016Q3,2016Q2,0.1164021164021165,17,11,4,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2016Q4,2016Q3,-0.20043572984749458,7,17,5,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2017Q1,2016Q4,0.06117647058823539,15,7,6,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2017Q2,2017Q1,0.3085714285714285,11,15,7,9
c69e84ee0f8ff7b8,Amsterdam,breakfast,2017Q3,2017Q2,-0.2857142857142858,4,11,8,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2015Q4,2015Q3,0.08571428571428585,4,5,1,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2016Q1,2015Q4,-0.2857142857142858,12,4,2,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2016Q2,2016Q1,0.1578947368421053,9,12,3,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2016Q3,2016Q2,0.06432748538011701,8,9,4,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2016Q4,2016Q3,-0.22222222222222232,6,8,5,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2017Q1,2016Q4,0.1578947368421053,9,6,6,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2017Q2,2017Q1,-0.05789473684210522,10,9,7,9
c69e84ee0f8ff7b8,Amsterdam,cleanliness,2017Q3,2017Q2,-0.2250000000000001,6,10,8,9
c69e84ee0f8ff7b8,Amsterdam,location,2015Q4,2015Q3,-0.14583333333333326,22,14,1,9
c69e84ee0f8ff7b8,Amsterdam,location,2016Q1,2015Q4,-0.02083333333333326,14,22,2,9
c69e84ee0f8ff7b8,Amsterdam,location,2016Q2,2016Q1,-0.30952380952380965,11,14,3,9
c69e84ee0f8ff7b8,Amsterdam,location,2016Q3,2016Q2,0.23809523809523825,32,11,4,9
c69e84ee0f8ff7b8,Amsterdam,location,2016Q4,2016Q3,0.004761904761904745,10,32,5,9
c69e84ee0f8ff7b8,Amsterdam,location,2017Q1,2016Q4,0.08518518518518503,17,10,6,9
c69e84ee0f8ff7b8,Amsterdam,location,2017Q2,2017Q1,-0.09947089947089949,25,17,7,9
c69e84ee0f8ff7b8,Amsterdam,location,2017Q3,2017Q2,0.05714285714285716,4,25,8,9
c69e84ee0f8ff7b8,Amsterdam,noise,2015Q4,2015Q3,0.07575757575757591,2,1,1,9
c69e84ee0f8ff7b8,Amsterdam,noise,2016Q1,2015Q4,-0.07575757575757591,1,2,2,9
c69e84ee0f8ff7b8,Amsterdam,noise,2016Q2,2016Q1,0.13986013986014,3,1,3,9
c69e84ee0f8ff7b8,Amsterdam,noise,2016Q3,2016Q2,0.019230769230769162,6,3,4,9
c69e84ee0f8ff7b8,Amsterdam,noise,2016Q4,2016Q3,-0.25,4,6,5,9
c69e84ee0f8ff7b8,Amsterdam,noise,2017Q1,2016Q4,0.0,0,4,6,9
c69e84ee0f8ff7b8,Amsterdam,noise,2017Q2,2017Q1,0.375,6,0,7,9
c69e84ee0f8ff7b8,Amsterdam,noise,2017Q3,2017Q2,-0.375,2,6,8,9
c69e84ee0f8ff7b8,Amsterdam,room,2015Q4,2015Q3,-0.053215077605321515,31,12,1,9
c69e84ee0f8ff7b8,Amsterdam,room,2016Q1,2015Q4,-0.14258911819887432,42,31,2,9
c69e84ee0f8ff7b8,Amsterdam,room,2016Q2,2016Q1,0.08097165991902844,28,42,3,9
c69e84ee0f8ff7b8,Amsterdam,room,2016Q3,2016Q2,0.03441295546558698,42,28,4,9
c69e84ee0f8ff7b8,Amsterdam,room,2016Q4,2016Q3,0.05769230769230771,30,42,5,9
c69e84ee0f8ff7b8,Amsterdam,room,2017Q1,2016Q4,-0.022727272727272707,34,30,6,9
c69e84ee0f8ff7b8,Amsterdam,room,2017Q2,2017Q1,-0.14031620553359692,36,34,7,9
c69e84ee0f8ff7b8,Amsterdam,room,2017Q3,2017Q2,0.07433380084151486,21,36,8,9
c69e84ee0f8ff7b8,Amsterdam,service,2015Q4,2015Q3,0.098950524737631,36,19,1,9
c69e84ee0f8ff7b8,Amsterdam,service,2016Q1,2015Q4,-0.19524200164068906,43,36,2,9
c69e84ee0f8ff7b8,Amsterdam,service,2016Q2,2016Q1,0.10159651669085634,29,43,3,9
c69e84ee0f8ff7b8,Amsterdam,service,2016Q3,2016Q2,0.07692307692307687,42,29,4,9
c69e84ee0f8ff7b8,Amsterdam,service,2016Q4,2016Q3,-0.09568480300187598,31,42,5,9
c69e84ee0f8ff7b8,Amsterdam,service,2017Q1,2016Q4,0.20557491289198593,32,31,6,9
c69e84ee0f8ff7b8,Amsterdam,service,2017Q2,2017Q1,-0.14920634920634912,35,32,7,9
c69e84ee0f8ff7b8,Amsterdam,service,2017Q3,2017Q2,-0.005555555555555536,14,35,8,9
c69e84ee0f8ff7b8,Amsterdam,value,2015Q4,2015Q3,-0.17142857142857149,11,5,1,9
c69e84ee0f8ff7b8,Amsterdam,value,2016Q1,2015Q4,-0.03463203463203457,12,11,2,9
c69e84ee0f8ff7b8,Amsterdam,value,2016Q2,2016Q1,0.07272727272727275,5,12,3,9
c69e84ee0f8ff7b8,Amsterdam,value,2016Q3,2016Q2,-0.16000000000000003,15,5,4,9
c69e84ee0f8ff7b8,Amsterdam,value,2016Q4,2016Q3,0.0658823529411765,7,15,5,9
c69e84ee0f8ff7b8,Amsterdam,value,2017Q1,2016Q4,0.20320855614973254,12,7,6,9
c69e84ee0f8ff7b8,Amsterdam,value,2017Q2,2017Q1,-0.051948051948051965,11,12,7,9
c69e84ee0f8ff7b8,Amsterdam,value,2017Q3,2017Q2,0.1428571428571429,4,11,8,9
c6c8bdeaaacb3808,Milan,breakfast,2015Q4,2015Q3,0.04166666666666663,6,2,1,9
c6c8bdeaaacb3808,Milan,breakfast,2016Q1,2015Q4,0.125,6,6,2,9
c6c8bdeaaacb3808,Milan,breakfast,2016Q2,2016Q1,0.07692307692307687,3,6,3,9
c6c8bdeaaacb3808,Milan,breakfast,2016Q3,2016Q2,-0.36263736263736257,4,3,4,9
c6c8bdeaaacb3808,Milan,breakfast,2016Q4,2016Q3,0.1428571428571428,4,4,5,9
c6c8bdeaaacb3808,Milan,breakfast,2017Q1,2016Q4,-0.023809523809523725,2,4,6,9
c6c8bdeaaacb3808,Milan,breakfast,2017Q2,2017Q1,0.09999999999999998,5,2,7,9
c6c8bdeaaacb3808,Milan,breakfast,2017Q3,2017Q2,0.15757575757575748,1,5,8,9
c6c8bdeaaacb3808,Milan,cleanliness,2015Q4,2015Q3,0.19480519480519476,1,4,1,9
c6c8bdeaaacb3808,Milan,cleanliness,2016Q1,2015Q4,0.09090909090909094,4,1,2,9
c6c8bdeaaacb3808,Milan,cleanliness,2016Q2,2016Q1,0.16666666666666674,2,4,3,9
c6c8bdeaaacb3808,Milan,cleanliness,2016Q3,2016Q2,-0.22549019607843146,7,2,4,9
c6c8bdeaaacb3808,Milan,cleanliness,2016Q4,2016Q3,-0.19117647058823528,6,7,5,9
c6c8bdeaaacb3808,Milan,cleanliness,2017Q1,2016Q4,0.41666666666666674,2,6,6,9
c6c8bdeaaacb3808,Milan,cleanliness,2017Q2,2017Q1,-0.2333333333333334,5,2,7,9
c6c8bdeaaacb3808,Milan,cleanliness,2017Q3,2017Q2,-0.024242424242424288,1,5,8,9
c6c8bdeaaacb3808,Milan,location,2015Q4,2015Q3,0.021739130434782705,10,13,1,9
c6c8bdeaaacb3808,Milan,location,2016Q1,2015Q4,-0.06000000000000005,15,10,2,9
c6c8bdeaaacb3808,Milan,location,2016Q2,2016Q1,0.12250000000000005,22,15,3,9
c6c8bdeaaacb3808,Milan,location,2016Q3,2016Q2,-0.10096153846153855,16,22,4,9
c6c8bdeaaacb3808,Milan,location,2016Q4,2016Q3,0.10989010989010994,18,16,5,9
c6c8bdeaaacb3808,Milan,location,2017Q1,2016Q4,-0.13142857142857145,15,18,6,9
c6c8bdeaaacb3808,Milan,location,2017Q2,2017Q1,-0.023333333333333206,14,15,7,9
c6c8bdeaaacb3808,Milan,location,2017Q3,2017Q2,-0.25,2,14,8,9
c6c8bdeaaacb3808,Milan,noise,2015Q4,2015Q3,0.07575757575757569,1,2,1,9
c6c8bdeaaacb3808,Milan,noise,2016Q1,2015Q4,-0.07575757575757569,2,1,2,9
c6c8bdeaaacb3808,Milan,noise,2016Q2,2016Q1,0.07575757575757569,1,2,3,9
c6c8bdeaaacb3808,Milan,noise,2016Q3,2016Q2,-0.28409090909090906,6,1,4,9
c6c8bdeaaacb3808,Milan,noise,2016Q4,2016Q3,0.14423076923076927,3,6,5,9
c6c8bdeaaacb3808,Milan,noise,2017Q1,2016Q4,0.0,3,3,6,9
c6c8bdeaaacb3808,Milan,noise,2017Q2,2017Q1,0.0641025641025641,2,3,7,9
c6c8bdeaaacb3808,Milan,noise,2017Q3,2017Q2,0.16666666666666663,0,2,8,9
c6c8bdeaaacb3808,Milan,room,2015Q4,2015Q3,0.1578947368421053,12,9,1,9
c6c8bdeaaacb3808,Milan,room,2016Q1,2015Q4,0.08333333333333326,14,12,2,9
c6c8bdeaaacb3808,Milan,room,2016Q2,2016Q1,-0.1867816091954022,19,14,3,9
c6c8bdeaaacb3808,Milan,room,2016Q3,2016Q2,0.07487684729064037,25,19,4,9
c6c8bdeaaacb3808,Milan,room,2016Q4,2016Q3,-0.27577639751552796,13,25,5,9
c6c8bdeaaacb3808,Milan,room,2017Q1,2016Q4,0.024347826086956514,15,13,6,9
c6c8bdeaaacb3808,Milan,room,2017Q2,2017Q1,-0.020000000000000018,10,15,7,9
c6c8bdeaaacb3808,Milan,room,2017Q3,2017Q2,0.30000000000000004,4,10,8,9
c6c8bdeaaacb3808,Milan,service,2015Q4,2015Q3,-0.31746031746031744,8,11,1,9
c6c8bdeaaacb3808,Milan,service,2016Q1,2015Q4,0.0888888888888888,15,8,2,9
c6c8bdeaaacb3808,Milan,service,2016Q2,2016Q1,-0.018181818181818077,12,15,3,9
c6c8bdeaaacb3808,Milan,service,2016Q3,2016Q2,-0.009404388714733702,19,12,4,9
c6c8bdeaaacb3808,Milan,service,2016Q4,2016Q3,-0.1247947454844005,11,19,5,9
c6c8bdeaaacb3808,Milan,service,2017Q1,2016Q4,0.2523809523809524,10,11,6,9
c6c8bdeaaacb3808,Milan,service,2017Q2,2017Q1,-0.14210526315789473,9,10,7,9
c6c8bdeaaacb3808,Milan,service,2017Q3,2017Q2,-0.1578947368421053,2,9,8,9
c6c8bdeaaacb3808,Milan,value,2015Q4,2015Q3,-0.08571428571428574,4,5,1,9
c6c8bdeaaacb3808,Milan,value,2016Q1,2015Q4,-0.04761904761904767,5,4,2,9
c6c8bdeaaacb3808,Milan,value,2016Q2,2016Q1,0.2564102564102565,3,5,3,9
c6c8bdeaaacb3808,Milan,value,2016Q3,2016Q2,-0.09954751131221728,7,3,4,9
c6c8bdeaaacb3808,Milan,value,2016Q4,2016Q3,0.08556149732620322,1,7,5,9
c6c8bdeaaacb3808,Milan,value,2017Q1,2016Q4,-0.15909090909090906,6,1,6,9
c6c8bdeaaacb3808,Milan,value,2017Q2,2017Q1,0.13888888888888884,8,6,7,9
c6c8bdeaaacb3808,Milan,value,2017Q3,2017Q2,0.11111111111111116,0,8,8,9
c6d71978c7e31916,London,breakfast,2015Q4,2015Q3,-0.07692307692307687,3,0,1,9
c6d71978c7e31916,London,breakfast,2016Q1,2015Q4,0.07692307692307687,6,3,2,9
c6d71978c7e31916,London,breakfast,2016Q2,2016Q1,-0.04761904761904767,11,6,3,9
c6d71978c7e31916,London,breakfast,2016Q3,2016Q2,0.38095238095238093,5,11,4,9
c6d71978c7e31916,London,breakfast,2016Q4,2016Q3,-0.11111111111111094,8,5,5,9
c6d71978c7e31916,London,breakfast,2017Q1,2016Q4,-0.09722222222222232,6,8,6,9
c6d71978c7e31916,London,breakfast,2017Q2,2017Q1,-0.125,8,6,7,9
c6d71978c7e31916,London,breakfast,2017Q3,2017Q2,-0.09090909090909094,1,8,8,9
c6d71978c7e31916,London,cleanliness,2015Q4,2015Q3,0.04761904761904767,11,6,1,9
c6d71978c7e31916,London,cleanliness,2016Q1,2015Q4,-0.0041407867494824835,13,11,2,9
c6d71978c7e31916,London,cleanliness,2016Q2,2016Q1,0.01534526854219953,7,13,3,9
c6d71978c7e31916,London,cleanliness,2016Q3,2016Q2,-0.05882352941176472,10,7,4,9
c6d71978c7e31916,London,cleanliness,2016Q4,2016Q3,0.125,6,10,5,9
c6d71978c7e31916,London,cleanliness,2017Q1,2016Q4,-0.125,2,6,6,9
c6d71978c7e31916,London,cleanliness,2017Q2,2017Q1,0.1200000000000001,15,2,7,9
c6d71978c7e31916,London,cleanliness,2017Q3,2017Q2,-0.21090909090909105,1,15,8,9
c6d71978c7e31916,London,location,2015Q4,2015Q3,0.1743679163034002,52,27,1,9
c6d71978c7e31916,London,location,2016Q1,2015Q4,-0.12655086848635233,42,52,2,9
c6d71978c7e31916,London,location,2016Q2,2016Q1,0.00366300366300365,32,42,3,9
c6d71978c7e31916,London,location,2016Q3,2016Q2,-0.09273182957393478,28,32,4,9
c6d71978c7e31916,London,location,2016Q4,2016Q3,0.11812865497076008,35,28,5,9
