hotel_id,city,aspect,period,prev_period,delta_q,mentions,prev_mentions,period_pos,n_periods_hotel_aspect,pre_ok_index,post_ok_index,pre_present,post_present,has_2pre_2post,peer_count,improving_peer_count,peer_exposure,mean_peer_delta,max_peer_delta,peer_set_available
ba9482692dad1657,London,room,2016Q3,2016Q2,0.3099219620958751,59,68,4,9,True,True,2,2,True,10,1,0.1,-0.03493850630217614,0.2657004830917875,True
ba9482692dad1657,London,value,2016Q3,2016Q2,0.18534482758620685,6,19,4,9,True,True,2,2,True,10,1,0.1,-0.07924289934351854,0.22689075630252098,True
ba9482692dad1657,London,value,2017Q1,2016Q4,0.17543859649122806,9,8,6,9,True,True,2,2,True,10,2,0.2,0.015751734767080028,0.6561264822134387,True
bac96c13a6a265ba,Amsterdam,cleanliness,2017Q1,2016Q4,0.5555555555555555,29,26,6,9,True,True,2,2,True,9,1,0.1111111111111111,-0.08121507375265172,0.36257309941520455,True
bac96c13a6a265ba,Amsterdam,room,2017Q1,2016Q4,0.19097187468721855,93,87,6,9,True,True,2,2,True,9,1,0.1111111111111111,-0.038221087776579704,0.19504876219054768,True
bae35180d69e667f,Barcelona,breakfast,2016Q1,2015Q4,0.17261904761904767,6,11,2,9,True,True,2,2,True,9,2,0.2222222222222222,0.021855921855921875,0.23076923076923084,True
bae35180d69e667f,Barcelona,breakfast,2016Q3,2016Q2,0.16666666666666652,26,26,4,9,True,True,2,2,True,10,3,0.3,0.058058328840062554,0.33333333333333337,True
bae35180d69e667f,Barcelona,cleanliness,2016Q1,2015Q4,0.34324942791762014,9,13,2,9,True,True,2,2,True,9,3,0.3333333333333333,0.08323891832663761,0.5213675213675213,True
bae35180d69e667f,Barcelona,cleanliness,2016Q4,2016Q3,0.1950844854070659,21,32,5,9,True,True,2,2,True,9,0,0.0,-0.16585230883476493,0.1278195488721805,True
bae35180d69e667f,Barcelona,location,2016Q1,2015Q4,0.39159891598915997,26,31,2,9,True,True,2,2,True,9,1,0.1111111111111111,0.01019279615770848,0.33333333333333337,True
bae35180d69e667f,Barcelona,location,2017Q1,2016Q4,0.20056100981767178,21,36,6,9,True,True,2,2,True,9,4,0.4444444444444444,-0.05041197765655968,0.2321428571428572,True
bae35180d69e667f,Barcelona,noise,2016Q2,2016Q1,0.17307692307692313,6,3,3,9,True,True,2,2,True,10,0,0.0,-0.028543417366946787,0.1333333333333333,True
bae35180d69e667f,Barcelona,room,2016Q3,2016Q2,0.17978494623655927,83,40,4,9,True,True,2,2,True,10,4,0.4,0.12083036218105443,0.5026737967914437,True
bae35180d69e667f,Barcelona,service,2016Q4,2016Q3,0.16883116883116878,32,56,5,9,True,True,2,2,True,9,1,0.1111111111111111,-0.09142107748918894,0.2941176470588236,True
bae35180d69e667f,Barcelona,value,2016Q3,2016Q2,0.33048433048433057,16,17,4,9,True,True,2,2,True,10,1,0.1,-0.0008262789841737117,0.2575757575757577,True
bae35180d69e667f,Barcelona,value,2017Q1,2016Q4,0.46153846153846156,8,16,6,9,True,True,2,2,True,9,1,0.1111111111111111,-0.01864801864801866,0.1678321678321677,True
bb255be8044155a9,Paris,service,2016Q2,2016Q1,0.33333333333333326,5,0,3,9,True,True,2,2,True,9,1,0.1111111111111111,-0.04824470753509037,0.2597402597402596,True
bbcca7bfde715173,Amsterdam,breakfast,2017Q1,2016Q4,0.5,6,6,6,9,True,True,2,2,True,10,1,0.1,-0.07448825954708306,0.20615384615384635,True
bbcca7bfde715173,Amsterdam,location,2016Q1,2015Q4,0.2073365231259967,23,9,2,9,True,True,2,2,True,9,0,0.0,-0.06972056659745042,0.1384783798576903,True
bbcca7bfde715173,Amsterdam,value,2016Q2,2016Q1,0.16842105263157903,10,9,3,9,True,True,2,2,True,10,0,0.0,-0.056482734448566815,0.09645232815964522,True
bbcca7bfde715173,Amsterdam,value,2017Q1,2016Q4,0.24342105263157898,6,9,6,9,True,True,2,2,True,10,2,0.2,-0.015202483661515998,0.2291128337639965,True
bbd85ad6def01bcd,Barcelona,breakfast,2016Q2,2016Q1,0.2666666666666666,17,5,3,9,True,True,2,2,True,8,1,0.125,-0.08136655011655008,0.16666666666666674,True
bbd85ad6def01bcd,Barcelona,cleanliness,2017Q1,2016Q4,0.15909090909090917,6,12,6,9,True,True,2,2,True,9,1,0.1111111111111111,-0.027267547267547283,0.20952380952380945,True
bbd85ad6def01bcd,Barcelona,location,2016Q1,2015Q4,0.22222222222222232,8,20,2,9,True,True,2,2,True,8,3,0.375,0.08356243981243981,0.2321428571428572,True
bbd85ad6def01bcd,Barcelona,location,2017Q1,2016Q4,0.22518518518518515,17,15,6,9,True,True,2,2,True,9,1,0.1111111111111111,-0.025898230309995014,0.196078431372549,True
bbd85ad6def01bcd,Barcelona,value,2017Q1,2016Q4,0.31666666666666665,5,6,6,9,True,True,2,2,True,9,3,0.3333333333333333,0.0953444703444703,0.25757575757575746,True
bbe8e383dfc762db,Vienna,breakfast,2016Q3,2016Q2,0.41176470588235303,7,4,4,9,True,True,2,2,True,10,5,0.5,0.08217662967662968,0.2833333333333332,True
bbe8e383dfc762db,Vienna,location,2017Q1,2016Q4,0.15555555555555567,17,10,6,9,True,True,2,2,True,10,0,0.0,-0.08523477036802278,0.11731557377049184,True
bbe8e383dfc762db,Vienna,room,2016Q2,2016Q1,0.30263157894736836,9,30,3,9,True,True,2,2,True,10,1,0.1,-0.05409227626729807,0.32567049808429116,True
bbe8e383dfc762db,Vienna,room,2017Q1,2016Q4,0.3031578947368422,15,9,6,9,True,True,2,2,True,10,2,0.2,-0.03068311077291328,0.25,True
bbe8e383dfc762db,Vienna,service,2017Q1,2016Q4,0.3110047846889952,12,9,6,9,True,True,2,2,True,10,1,0.1,-0.06895609462964955,0.16190476190476177,True
bbf39468fe22f821,London,breakfast,2016Q1,2015Q4,0.17882919005613473,48,33,2,9,True,True,2,2,True,9,0,0.0,-0.046136195561482914,0.14114114114114118,True
bbf39468fe22f821,London,cleanliness,2016Q2,2016Q1,0.33348115299334813,45,31,3,9,True,True,2,2,True,9,1,0.1111111111111111,-0.011530753378718585,0.1633986928104576,True
bbf39468fe22f821,London,cleanliness,2016Q4,2016Q3,0.2216634429400388,84,100,5,9,True,True,2,2,True,10,3,0.3,-0.01876653422306812,0.3025641025641026,True
bbf39468fe22f821,London,noise,2016Q2,2016Q1,0.23655913978494625,21,11,3,9,True,True,2,2,True,9,1,0.1111111111111111,0.03143957720386142,0.1678321678321678,True
bbf39468fe22f821,London,noise,2016Q4,2016Q3,0.15705128205128205,38,29,5,9,True,True,2,2,True,10,1,0.1,-0.054858675908249464,0.23769100169779278,True
bc3d3e99c9adfac1,London,breakfast,2016Q1,2015Q4,0.2707692307692309,29,15,2,9,True,True,2,2,True,10,1,0.1,-0.03078448024221695,0.18796068796068788,True
bc3d3e99c9adfac1,London,breakfast,2016Q3,2016Q2,0.1693443334780721,39,37,4,9,True,True,2,2,True,10,3,0.3,0.05873137335247776,0.43529411764705883,True
bc3d3e99c9adfac1,London,cleanliness,2016Q3,2016Q2,0.16296296296296298,15,17,4,9,True,True,2,2,True,10,1,0.1,-0.029155786945925778,0.2384615384615385,True
bc3d3e99c9adfac1,London,location,2016Q2,2016Q1,0.22866344605475053,59,44,3,9,True,True,2,2,True,10,0,0.0,-0.016771944725731756,0.14239631336405512,True
bc3d3e99c9adfac1,London,noise,2016Q2,2016Q1,0.36651583710407243,16,7,3,9,True,True,2,2,True,10,2,0.2,-0.0015509870076215516,0.2928509905254091,True
bc3d3e99c9adfac1,London,room,2016Q1,2015Q4,0.25186660029865604,88,72,2,9,True,True,2,2,True,10,1,0.1,0.061234048916529796,0.4655172413793104,True
bc3d3e99c9adfac1,London,room,2017Q1,2016Q4,0.1723356009070296,88,116,6,9,True,True,2,2,True,10,2,0.2,0.005342669828504709,0.2331128956069911,True
bc3d3e99c9adfac1,London,service,2016Q3,2016Q2,0.17573595004460296,85,108,4,9,True,True,2,2,True,10,0,0.0,-0.05161322522447691,0.1163522012578615,True
bc3d3e99c9adfac1,London,service,2017Q1,2016Q4,0.22771633051398843,77,96,6,9,True,True,2,2,True,10,2,0.2,0.05513819742779086,0.29494949494949496,True
bc3d3e99c9adfac1,London,value,2016Q1,2015Q4,0.20300751879699241,25,28,2,9,True,True,2,2,True,10,5,0.5,0.13740880765239954,0.38423645320197053,True
bc965d1ba060478c,Barcelona,noise,2016Q4,2016Q3,0.18888888888888888,10,8,5,8,True,True,2,2,True,9,1,0.1111111111111111,-0.02465404965404964,0.2857142857142857,True
bc965d1ba060478c,Barcelona,service,2017Q1,2016Q4,0.16666666666666674,44,42,6,8,True,True,2,2,True,9,1,0.1111111111111111,-0.003581143751983213,0.6032608695652173,True
bc965d1ba060478c,Barcelona,value,2017Q1,2016Q4,0.33333333333333337,8,11,6,8,True,True,2,2,True,9,2,0.2222222222222222,0.07342796480859032,0.2575757575757577,True
bca2ae6a3402eeb1,London,breakfast,2017Q1,2016Q4,0.1631070429697432,174,161,6,9,True,True,2,2,True,10,3,0.3,0.015973679314351973,0.2930756843800322,True
bca2ae6a3402eeb1,London,noise,2016Q3,2016Q2,0.19444444444444453,17,38,4,9,True,True,2,2,True,9,1,0.1111111111111111,-0.0723645583432088,0.36263736263736257,True
bca2ae6a3402eeb1,London,value,2017Q1,2016Q4,0.22911877394636015,80,77,6,9,True,True,2,2,True,10,5,0.5,0.1373846462423381,0.354066985645933,True
bce49153d0072cf0,Paris,breakfast,2016Q4,2016Q3,0.1633986928104575,7,8,5,9,True,True,2,2,True,10,1,0.1,0.04574954412483016,0.3298245614035087,True
bce49153d0072cf0,Paris,cleanliness,2016Q4,2016Q3,0.1691176470588236,7,6,5,9,True,True,2,2,True,10,3,0.3,0.03479001674653851,0.2898550724637682,True
bce49153d0072cf0,Paris,room,2016Q3,2016Q2,0.16165413533834583,18,28,4,9,True,True,2,2,True,8,2,0.25,0.017754917117634203,0.20238095238095255,True
bce49153d0072cf0,Paris,service,2016Q4,2016Q3,0.3116883116883118,12,11,5,9,True,True,2,2,True,10,1,0.1,-0.10701885108237194,0.15909090909090917,True
bce49153d0072cf0,Paris,value,2017Q1,2016Q4,0.3999999999999999,5,5,6,9,True,True,2,2,True,10,0,0.0,-0.016926504867681345,0.09090909090909083,True
bd69d68051d3bc7a,Paris,location,2016Q2,2016Q1,0.1809954751131222,7,3,3,9,True,True,2,2,True,9,1,0.1111111111111111,-0.03394492128372871,0.16923076923076907,True
bd69d68051d3bc7a,Paris,service,2016Q1,2015Q4,0.16666666666666652,5,2,2,9,True,True,2,2,True,9,0,0.0,-0.0836582119863854,0.12307692307692308,True
bd7288d7b4666e04,Barcelona,cleanliness,2016Q1,2015Q4,0.2564102564102564,8,3,2,9,True,True,2,2,True,9,1,0.1111111111111111,-0.007005703084134445,0.23076923076923084,True
bd7288d7b4666e04,Barcelona,location,2016Q1,2015Q4,0.22588235294117642,15,7,2,9,True,True,2,2,True,9,1,0.1111111111111111,-0.05047133277491785,0.17703349282296643,True
be3eeec75b3dc6fb,London,breakfast,2016Q1,2015Q4,0.32515991471215355,57,46,2,9,True,True,2,2,True,7,1,0.14285714285714285,-0.03381012097261631,0.19444444444444442,True
be3eeec75b3dc6fb,London,cleanliness,2016Q2,2016Q1,0.25726654298082874,39,23,3,9,True,True,2,2,True,7,1,0.14285714285714285,0.01047366055558298,0.23809523809523814,True
be3eeec75b3dc6fb,London,cleanliness,2016Q4,2016Q3,0.35204435204435214,29,27,5,9,True,True,2,2,True,8,1,0.125,-0.021230650141556326,0.22285714285714286,True
be3eeec75b3dc6fb,London,noise,2016Q4,2016Q3,0.22527472527472525,18,16,5,9,True,True,2,2,True,8,2,0.25,-0.05759899142252084,0.3999999999999999,True
be3eeec75b3dc6fb,London,value,2016Q3,2016Q2,0.15061475409836067,22,51,4,9,True,True,2,2,True,7,0,0.0,-0.004656134909974788,0.03174603174603163,True
bebd8343d3f7d39e,Paris,breakfast,2016Q3,2016Q2,0.3557692307692307,6,3,4,9,True,True,2,2,True,9,2,0.2222222222222222,0.001477770595417649,0.3626373626373627,True
bebd8343d3f7d39e,Paris,breakfast,2016Q4,2016Q3,0.2749999999999999,10,6,5,9,True,True,2,2,True,9,1,0.1111111111111111,0.03284177695942398,0.575,True
bebd8343d3f7d39e,Paris,cleanliness,2016Q4,2016Q3,0.2058823529411764,14,7,5,9,True,True,2,2,True,9,2,0.2222222222222222,-0.07799403898475109,0.23076923076923084,True
bebd8343d3f7d39e,Paris,location,2016Q3,2016Q2,0.2666666666666666,11,5,4,9,True,True,2,2,True,9,0,0.0,-0.0038372956020015104,0.12857142857142856,True
bebd8343d3f7d39e,Paris,service,2016Q3,2016Q2,0.18925831202046028,13,7,4,9,True,True,2,2,True,9,0,0.0,-0.04898725536225412,0.04761904761904745,True
bebd8343d3f7d39e,Paris,service,2016Q4,2016Q3,0.26956521739130435,10,13,5,9,True,True,2,2,True,9,1,0.1111111111111111,0.005820068163045293,0.315018315018315,True
bec11c6936a7406f,Paris,cleanliness,2016Q4,2016Q3,0.19047619047619047,5,4,5,9,True,True,2,2,True,9,0,0.0,-0.08667168131273285,0.09090909090909083,True
bec11c6936a7406f,Paris,location,2016Q2,2016Q1,0.17691154422788613,19,13,3,9,True,True,2,2,True,8,4,0.5,0.09887353464095402,0.3076923076923077,True
bec11c6936a7406f,Paris,room,2016Q3,2016Q2,0.1967592592592593,17,22,4,9,True,True,2,2,True,9,2,0.2222222222222222,0.04516409894410416,0.28181818181818186,True
beecedaf13f6f806,London,breakfast,2016Q1,2015Q4,0.18796068796068788,64,34,2,9,True,True,2,2,True,10,2,0.2,0.04017278851186214,0.2707692307692309,True
beecedaf13f6f806,London,cleanliness,2016Q4,2016Q3,0.23750000000000004,22,20,5,9,True,True,2,2,True,10,1,0.1,-0.07553826837525854,0.15873015873015883,True
beecedaf13f6f806,London,noise,2016Q1,2015Q4,0.3734115347018573,23,21,2,9,True,True,2,2,True,10,2,0.2,0.05579560574318794,0.2799999999999998,True
beecedaf13f6f806,London,noise,2016Q3,2016Q2,0.17989417989417988,11,17,4,9,True,True,2,2,True,10,2,0.2,0.016143394249725006,0.30000000000000004,True
beecedaf13f6f806,London,value,2016Q1,2015Q4,0.1626373626373625,25,16,2,9,True,True,2,2,True,10,5,0.5,0.1280187381859294,0.38423645320197053,True
beecedaf13f6f806,London,value,2016Q3,2016Q2,0.22701149425287348,14,19,4,9,True,True,2,2,True,10,2,0.2,0.0173203033111314,0.37472766884531583,True
bef47f3cfc707354,London,cleanliness,2016Q3,2016Q2,0.33333333333333326,11,8,4,9,True,True,2,2,True,7,3,0.42857142857142855,0.07639085213701272,0.33333333333333326,True
bef47f3cfc707354,London,location,2016Q2,2016Q1,0.2431372549019608,7,5,3,9,True,True,2,2,True,7,0,0.0,-0.026292626417074447,0.09999999999999987,True
bef47f3cfc707354,London,location,2016Q3,2016Q2,0.18716577540106938,12,7,4,9,True,True,2,2,True,7,3,0.42857142857142855,0.08118682286235537,0.2235897435897436,True
bef47f3cfc707354,London,room,2016Q2,2016Q1,0.29032258064516125,21,8,3,9,True,True,2,2,True,7,2,0.2857142857142857,0.050102508222574595,0.20031439479002922,True
bef47f3cfc707354,London,service,2016Q4,2016Q3,0.17045454545454541,12,22,5,9,True,True,2,2,True,8,1,0.125,-0.03587181513415669,0.25531914893617014,True
bef47f3cfc707354,London,value,2016Q4,2016Q3,0.48571428571428565,5,4,5,9,True,True,2,2,True,8,2,0.25,-0.07085081219209005,0.23076923076923084,True
bf7b6d46cdabfb66,Barcelona,location,2016Q1,2015Q4,0.3090909090909091,10,1,2,9,True,True,2,2,True,8,2,0.25,0.047555490715286,0.27826086956521734,True
bf7b6d46cdabfb66,Barcelona,room,2016Q3,2016Q2,0.19117647058823528,7,14,4,9,True,True,2,2,True,10,1,0.1,-0.0031296914570251634,0.20945083014048527,True
bf7b6d46cdabfb66,Barcelona,service,2016Q1,2015Q4,0.23333333333333317,10,2,2,9,True,True,2,2,True,8,1,0.125,0.022358939832012564,0.15810276679841917,True
c030763176d0a67d,Vienna,breakfast,2016Q2,2016Q1,0.24085365853658547,31,6,3,8,True,True,2,2,True,9,1,0.1111111111111111,-0.014176201848052239,0.16666666666666674,True
c030763176d0a67d,Vienna,cleanliness,2016Q2,2016Q1,0.22077922077922074,12,4,3,8,True,True,2,2,True,9,2,0.2222222222222222,0.013033597140924287,0.4285714285714285,True
c030763176d0a67d,Vienna,noise,2016Q3,2016Q2,0.2666666666666666,10,5,4,8,True,True,2,2,True,10,1,0.1,-0.01762637819846059,0.18306636155606404,True
c030763176d0a67d,Vienna,room,2016Q2,2016Q1,0.184257602862254,76,29,3,8,True,True,2,2,True,9,1,0.1111111111111111,-0.061755126671846,0.22077922077922074,True
c030763176d0a67d,Vienna,service,2016Q2,2016Q1,0.2666666666666666,53,20,3,8,True,True,2,2,True,9,0,0.0,-0.010579399688186367,0.125,True
c030763176d0a67d,Vienna,service,2016Q3,2016Q2,0.1523809523809525,60,53,4,8,True,True,2,2,True,10,1,0.1,0.03838917080195812,0.1570827489481066,True
c0bb788934b2c0e5,Paris,service,2016Q1,2015Q4,0.16666666666666652,5,2,2,9,True,True,2,2,True,9,2,0.2222222222222222,-0.008270481954692451,0.29807692307692313,True
c0c43bb38564566e,Paris,breakfast,2016Q2,2016Q1,0.16666666666666663,6,2,3,8,True,True,2,2,True,9,0,0.0,-0.07888130388130388,0.06666666666666665,True
c0c43bb38564566e,Paris,location,2016Q2,2016Q1,0.19444444444444442,8,6,3,8,True,True,2,2,True,9,3,0.3333333333333333,0.024399610524930154,0.20833333333333326,True
c0c43bb38564566e,Paris,room,2016Q1,2015Q4,0.4666666666666667,5,10,2,8,True,True,2,2,True,9,3,0.3333333333333333,0.08379650398127443,0.3333333333333335,True
c0c43bb38564566e,Paris,service,2016Q1,2015Q4,0.2666666666666666,8,5,2,8,True,True,2,2,True,9,3,0.3333333333333333,0.04845409521414049,0.29807692307692313,True
c0c43bb38564566e,Paris,service,2016Q4,2016Q3,0.20320855614973277,7,1,5,8,True,True,2,2,True,10,1,0.1,-0.10635301177523651,0.1678321678321677,True
c1424c529f6f525e,Paris,breakfast,2016Q3,2016Q2,0.2834008097165993,16,9,4,9,True,True,2,2,True,10,2,0.2,0.04198998370051001,0.45833333333333326,True
c1424c529f6f525e,Paris,location,2016Q2,2016Q1,0.19827586206896552,19,6,3,9,True,True,2,2,True,10,3,0.3,0.05236979193422027,0.2857142857142858,True
c1424c529f6f525e,Paris,service,2016Q2,2016Q1,0.2941176470588236,24,7,3,9,True,True,2,2,True,10,1,0.1,-0.019791809280591897,0.23076923076923084,True
c1460c7f249a491e,Amsterdam,breakfast,2016Q3,2016Q2,0.33974358974358965,29,6,4,9,True,True,2,2,True,10,6,0.6,0.16822957007333042,0.3571428571428572,True
c1460c7f249a491e,Amsterdam,location,2016Q3,2016Q2,0.1771771771771773,27,8,4,9,True,True,2,2,True,10,2,0.2,0.024676124527860367,0.24266144814090018,True
c1460c7f249a491e,Amsterdam,service,2017Q1,2016Q4,0.15212765957446805,37,30,6,9,True,True,2,2,True,10,2,0.2,-0.010898429825046841,0.36146540027137053,True
c1c21bcfd628692b,Paris,breakfast,2016Q2,2016Q1,0.24242424242424243,5,1,3,9,True,True,2,2,True,8,0,0.0,-0.09152212918660288,0.07692307692307687,True
c1c21bcfd628692b,Paris,location,2017Q1,2016Q4,0.33333333333333326,5,2,6,9,True,True,2,2,True,9,2,0.2222222222222222,0.09170676817735643,0.5,True
c1c21bcfd628692b,Paris,service,2016Q2,2016Q1,0.28409090909090917,6,1,3,9,True,True,2,2,True,8,2,0.25,0.018519142050572923,0.368421052631579,True
c20626d3a954342a,Milan,breakfast,2016Q3,2016Q2,0.25339366515837103,7,3,4,9,True,True,2,2,True,10,0,0.0,-0.06499579197192643,0.12613705275924803,True
c20626d3a954342a,Milan,breakfast,2016Q4,2016Q3,0.19852941176470584,6,7,5,9,True,True,2,2,True,10,3,0.3,0.009172524544844973,0.19999999999999996,True
c20626d3a954342a,Milan,location,2016Q3,2016Q2,0.17500000000000004,6,5,4,9,True,True,2,2,True,10,2,0.2,0.03475633354166256,0.23219086021505375,True
c20626d3a954342a,Milan,room,2016Q3,2016Q2,0.25,6,4,4,9,True,True,2,2,True,10,0,0.0,0.049118914535326894,0.13631484794275495,True
c20dc52ac88ff018,London,breakfast,2016Q1,2015Q4,0.43492063492063493,80,25,2,9,True,True,2,2,True,10,2,0.2,0.028904049466036242,0.42647058823529416,True
c20dc52ac88ff018,London,cleanliness,2016Q2,2016Q1,0.2292682926829268,20,31,3,9,True,True,2,2,True,10,0,0.0,-0.1622927209506157,0.10526315789473673,True
c20dc52ac88ff018,London,noise,2016Q1,2015Q4,0.20000000000000007,20,11,2,9,True,True,2,2,True,10,3,0.3,0.06620789341377578,0.6444444444444444,True
c20dc52ac88ff018,London,service,2016Q1,2015Q4,0.20285359801488845,94,52,2,9,True,True,2,2,True,10,2,0.2,0.05358950671652964,0.19999999999999996,True
c20dc52ac88ff018,London,value,2016Q1,2015Q4,0.28785607196401797,19,13,2,9,True,True,2,2,True,10,3,0.3,0.0763122666383536,0.38095238095238104,True
c20dc52ac88ff018,London,value,2017Q1,2016Q4,0.3306808134394341,19,29,6,9,True,True,2,2,True,10,4,0.4,0.10413370942782704,0.23921568627450984,True
c223d6d3dab15233,Barcelona,breakfast,2017Q1,2016Q4,0.33939393939393936,5,12,6,7,True,True,2,2,True,10,0,0.0,-0.1281935410373441,0.09122807017543866,True
c223d6d3dab15233,Barcelona,location,2016Q3,2016Q2,0.23148148148148162,44,14,4,7,True,True,2,2,True,9,1,0.1111111111111111,0.053812575762371556,0.2753623188405798,True
c223d6d3dab15233,Barcelona,service,2016Q3,2016Q2,0.2614015572858732,52,19,4,7,True,True,2,2,True,9,2,0.2222222222222222,0.08154974033890827,0.2592592592592593,True
c22412708a08fd5b,London,breakfast,2016Q4,2016Q3,0.19580419580419584,23,16,5,9,True,True,2,2,True,10,1,0.1,-0.07282804492422242,0.3893214682981089,True
c22412708a08fd5b,London,noise,2016Q1,2015Q4,0.26086956521739135,13,13,2,9,True,True,2,2,True,10,2,0.2,0.04273765321081939,0.3734115347018573,True
c22412708a08fd5b,London,room,2016Q4,2016Q3,0.19999999999999996,60,55,5,9,True,True,2,2,True,10,0,0.0,-0.058943410238584994,0.1203890006706908,True
c22412708a08fd5b,London,value,2017Q1,2016Q4,0.300395256916996,12,13,6,9,True,True,2,2,True,10,3,0.3,0.052153888746912014,0.35164835164835173,True
c23b42b839624238,Paris,breakfast,2016Q1,2015Q4,0.2407407407407407,17,2,2,9,True,True,2,2,True,9,2,0.2222222222222222,0.07484182484182485,0.25,True
c23b42b839624238,Paris,cleanliness,2016Q4,2016Q3,0.19117647058823528,6,7,5,9,True,True,2,2,True,10,0,0.0,-0.0795879120879121,0.10000000000000009,True
c23b42b839624238,Paris,noise,2016Q1,2015Q4,0.2777777777777778,8,2,2,9,True,True,2,2,True,9,4,0.4444444444444444,0.07459207459207458,0.2575757575757577,True
c23b42b839624238,Paris,value,2016Q1,2015Q4,0.30000000000000004,10,2,2,9,True,True,2,2,True,9,1,0.1111111111111111,-0.02684630184630183,0.36263736263736257,True
c23b42b839624238,Paris,value,2016Q4,2016Q3,0.20952380952380956,5,4,5,9,True,True,2,2,True,10,1,0.1,-0.04706078235489999,0.23076923076923073,True
c26fb01484ffaf5b,London,breakfast,2016Q1,2015Q4,0.2573099415204678,17,9,2,9,True,True,2,2,True,6,0,0.0,-0.13775492464482494,0.08031599736668849,True
c26fb01484ffaf5b,London,breakfast,2017Q1,2016Q4,0.5710144927536233,13,20,6,9,True,True,2,2,True,8,2,0.25,0.0203431583094896,0.3941176470588236,True
c26fb01484ffaf5b,London,cleanliness,2016Q3,2016Q2,0.32867132867132876,34,16,4,9,True,True,2,2,True,6,4,0.6666666666666666,0.19309655486126073,0.41025641025641013,True
c26fb01484ffaf5b,London,location,2016Q4,2016Q3,0.2028985507246377,36,59,5,9,True,True,2,2,True,8,4,0.5,0.050949968877255225,0.32380952380952377,True
c26fb01484ffaf5b,London,noise,2016Q2,2016Q1,0.430622009569378,12,9,3,9,True,True,2,2,True,6,1,0.16666666666666666,0.03007796549085114,0.24827586206896557,True
c26fb01484ffaf5b,London,noise,2016Q4,2016Q3,0.15607580824972123,13,29,5,9,True,True,2,2,True,8,1,0.125,-0.008245077291129943,0.416267942583732,True
c26fb01484ffaf5b,London,room,2016Q1,2015Q4,0.19372225745085614,73,66,2,9,True,True,2,2,True,6,0,0.0,-0.007670463893528619,0.08695652173913038,True
c26fb01484ffaf5b,London,value,2017Q1,2016Q4,0.6285714285714286,25,25,6,9,True,True,2,2,True,8,3,0.375,0.08159818315617931,0.5833333333333333,True
c28ca48e902e40e6,Paris,breakfast,2016Q3,2016Q2,0.18306636155606404,13,9,4,9,True,True,2,2,True,9,1,0.1111111111111111,-0.05117645798760351,0.2974358974358975,True
c28ca48e902e40e6,Paris,cleanliness,2016Q1,2015Q4,0.4607843137254902,7,2,2,9,True,True,2,2,True,9,1,0.1111111111111111,0.028229069405539993,0.3626373626373627,True
c28ca48e902e40e6,Paris,location,2016Q1,2015Q4,0.28490028490028485,29,17,2,9,True,True,2,2,True,9,0,0.0,-0.06369465283593967,0.04334365325077405,True
c28ca48e902e40e6,Paris,location,2016Q3,2016Q2,0.25696969696969707,23,15,4,9,True,True,2,2,True,9,2,0.2222222222222222,0.06536897596409116,0.39676113360323884,True
c28ca48e902e40e6,Paris,noise,2016Q1,2015Q4,0.47619047619047616,5,4,2,9,True,True,2,2,True,9,1,0.1111111111111111,-0.0007733007733007583,0.19999999999999996,True
c28ca48e902e40e6,Paris,value,2016Q3,2016Q2,0.21904761904761905,5,4,4,9,True,True,2,2,True,9,0,0.0,-0.021296296296296296,0.09090909090909094,True
c31402f5247b31e9,Paris,location,2016Q2,2016Q1,0.2450980392156863,7,2,3,9,True,True,2,2,True,10,4,0.4,0.10440047661914667,0.3535353535353536,True
c31402f5247b31e9,Paris,room,2016Q3,2016Q2,0.19999999999999996,5,6,4,9,True,True,2,2,True,10,3,0.3,0.05975199005558825,0.20952380952380956,True
c35c2e67e9925127,Paris,room,2016Q2,2016Q1,0.19032258064516117,21,10,3,9,True,True,2,2,True,9,2,0.2222222222222222,-0.02360822296045136,0.25,True
c35c2e67e9925127,Paris,room,2017Q1,2016Q4,0.4347826086956521,13,13,6,9,True,True,2,2,True,10,0,0.0,-0.059141038805912226,0.05882352941176472,True
c35c2e67e9925127,Paris,service,2016Q2,2016Q1,0.2710997442455243,13,7,3,9,True,True,2,2,True,9,0,0.0,-0.027612150644413185,0.13475177304964547,True
c395621e1b622c33,Paris,location,2016Q2,2016Q1,0.3535353535353536,8,1,3,9,True,True,2,2,True,9,4,0.4444444444444444,0.10516136006332082,0.26190476190476186,True
c395621e1b622c33,Paris,service,2016Q3,2016Q2,0.17543859649122795,5,9,4,9,True,True,2,2,True,9,1,0.1111111111111111,0.010234014351661443,0.3216783216783218,True
c3e44a1d7b3d16d8,Amsterdam,breakfast,2016Q1,2015Q4,0.4272445820433437,7,9,2,9,True,True,2,2,True,9,5,0.5555555555555556,0.19479449537121937,0.6956521739130433,True
c3e44a1d7b3d16d8,Amsterdam,cleanliness,2017Q1,2016Q4,0.1649175412293854,19,13,6,9,True,True,2,2,True,9,2,0.2222222222222222,0.0012935058775466314,0.4126984126984128,True
c3e44a1d7b3d16d8,Amsterdam,noise,2016Q4,2016Q3,0.16959064327485374,9,8,5,9,True,True,2,2,True,9,1,0.1111111111111111,-0.16527334130533303,0.1578947368421053,True
